case,cores,no_l2,fixed_l2,selected_l2,hardware_ratio,combined_ratio,search_ratio,no_l2_added,fixed_l2_added,selected_l2_added,fixed_hit_rate,selected_hit_rate,fixed_hit_bytes,fixed_miss_bytes,selected_hit_bytes,selected_miss_bytes,search_seconds,total_seconds,input_sha256,seed_sha256
96,3,30876,30876,30876,1.0,1.0,1.0,123264,123264,123264,0.20378743358798768,0.20378743358798768,67968,265556,67968,265556,0.7111109662801027,1.2081735897809267,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a,e1ee1327ace7d01549c368d4356e0377bf50eccd35d50c873c08eed996888ec7
96,4,24217,24217,24217,1.0,1.0,1.0,234168,234168,234168,0.19685556456908873,0.19685556456908873,81536,332656,81536,332656,0.825824772939086,1.36041503213346,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a,96dbc5372b29923f575bc5b0a1b1e7dc7c89e4f464b501e029e6bbd4ca452dd6
96,5,22137,21973,21973,1.0074637054566968,1.0074637054566968,1.0,448896,448896,448896,0.3090141067292039,0.3090141067292039,172352,385396,172352,385396,0.826811995357275,1.4137097410857677,c26df1f4c6e282279a2f86c24d13be04e5c0e8b24b36149899bf7e7a91cf579a,857a75c676c2594730ae54464194da42a916a4b0ca30622c479322d5e75f80d3
97,1,11491509,11491509,11491509,1.0,1.0,1.0,10584064,10584064,10584064,0.0,0.0,0,14843904,0,14843904,3.895152822136879,14.142156409099698,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf,6870d240f6c009c4debc04d95df8c193bb5e950a2d1e9474b8c1f5a83df04df0
97,2,5153667,5153650,5153650,1.0000032986330076,1.0000032986330076,1.0,2490368,2490368,2490368,0.26288659793814434,0.26288659793814434,1671168,4685824,1671168,4685824,12.369440963491797,19.69606101512909,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf,8b7621deb860a347dedd00f3445a9b540b401a75ca51977b1d56318d62f55ad4
97,3,3444086,3444086,3444086,1.0,1.0,1.0,82444288,82444288,82444288,0.05347222222222222,0.05347222222222222,2523136,44662784,2523136,44662784,22.064666893333197,33.92317728511989,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf,03a62902a92b8803050ce0a36280814098a19a570d52d95f064f4fe47bb55037
97,4,2622394,2622413,2622413,0.9999927547644097,0.9999927547644097,1.0,14221312,14221312,14221312,0.09031471631205673,0.09031471631205673,1669120,16812032,1669120,16812032,10.21538919582963,19.22861908376217,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf,c487a1bb6e76322c2a4c2789867640a73ed5ab2bfff9f2cb556a1212ce47f97f
97,5,2102348,2102250,2102250,1.0000466167201807,1.0000466167201807,1.0,21311488,21311488,21311488,0.24523466282236103,0.24523466282236103,6270976,19300352,6270976,19300352,16.864328077062964,28.225884921848774,7dc5c8ebf92052dbdd1bf59794a8fcef74e3ab3c59d5f0b4e753bf38a741ffaf,81aec5410fc4da98097853ee3001023ba2b4673dcd7f23c1492dda62e1695650
98,1,177430,177430,177430,1.0,1.0,1.0,0,0,0,0.0,0.0,0,697912,0,697912,0.325544748455286,1.0828453842550516,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8,21cae230b73bb9036a1b412890435d228f774fbd547c4a6db88a6204dec5c54d
98,2,89620,89620,89620,1.0,1.0,1.0,0,0,0,0.0,0.0,0,697912,0,697912,1.5678200516849756,2.584796492010355,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8,ba112afcc941e70784a649dd9ad6382bfba6cbe308e0251782271ee7ebf44539
98,3,65476,65195,65195,1.0043101464836262,1.0043101464836262,1.0,784240,784240,784240,0.260087522281357,0.260087522281357,327716,932306,327716,932306,1.3421838972717524,2.311109099537134,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8,42864e8a766eb886ac1639fdbef7922af95356d06f2b6336ba568e5e2e6cb4a0
98,4,53735,53405,53405,1.0061791967044285,1.0061791967044285,1.0,961274,961274,961274,0.321098040987994,0.321098040987994,454714,961408,454714,961408,2.0442668236792088,3.2880374137312174,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8,c9255db1d2d680424c3580243dcd35589b7392ac04824389bd7f31f7dd677b73
98,5,47355,45200,45200,1.0476769911504424,1.0476769911504424,1.0,1166870,1166870,1166870,0.3037025857732166,0.3037025857732166,458812,1051916,458812,1051916,1.4740049373358488,2.425343008711934,8cc92ed83866234532487abacb106e0298a00cf309ef75fa12e413bfb17d58f8,7c85511b1e98f91ae1eeabf2206c7c63da4e442b5c83c00d96720cbb1c3b8132
99,1,1622999,1618902,1618902,1.002530727616619,1.002530727616619,1.0,5484544,5484544,5484544,0.25235465023466686,0.25235465023466686,2023424,5994752,2023424,5994752,2.3004859127104282,9.25662088394165,6a07bc2eba4657ec873f015cb53404696202df8fe912a94340cbdc674cbd7938,b828830aa8d610f075c3adba7874285e31ec9e7fbc1cbbd5cc77d56d668477cc
99,2,807983,806886,806886,1.0013595476932304,1.0013595476932304,1.0,5906432,5906432,5906432,0.4561861142285177,0.4561861142285177,3850240,4589824,3850240,4589824,10.316080847755075,16.122972656041384,6a07bc2eba4657ec873f015cb53404696202df8fe912a94340cbdc674cbd7938,20f9021ac13f7cf7a5462e55659ddf13f8456d2a528c00720fcfdf56bd468c79
99,3,540063,539170,539170,1.0016562494204055,1.0016562494204055,1.0,6479872,6479872,6479872,0.48623931381180946,0.48623931381180946,4382720,4630784,4382720,4630784,13.067922027781606,17.95083685964346,6a07bc2eba4657ec873f015cb53404696202df8fe912a94340cbdc674cbd7938,1e8d759161943440f4c5e8ee3bbe48e5d164e4f5bbabf9c8d2cbdb498726bed1
99,4,405336,403555,403555,1.0044132770006566,1.0044132770006566,1.0,9838592,9838592,9838592,0.5568499244759875,0.5568499244759875,6889472,5482752,6889472,5482752,12.200531432405114,16.46011373400688,6a07bc2eba4657ec873f015cb53404696202df8fe912a94340cbdc674cbd7938,b1bb65c6cecf5cf15d11042aabccb18446e1a2f44c0d1f9e90984aeba5f07796
99,5,332266,332266,332266,1.0,1.0,1.0,7084052,7084052,7084052,0.6682127274184535,0.6682127274184535,6119424,3038474,6119424,3038474,8.921167330816388,14.055219076573849,6a07bc2eba4657ec873f015cb53404696202df8fe912a94340cbdc674cbd7938,6f5f744b2c939c4cdf5b3964c665c20eed8f074134ec92b0387abf18b4963b15
100,1,151223,151223,151223,1.0,1.0,1.0,0,0,0,0.0,0.0,0,436006,0,436006,0.3833437394350767,1.409910837188363,bb78167d482a9e1663bb947945def049c2d66392c3897613ce5cb145d3a2eb19,f3ec5d77b463d7f83f226af99c6343b3021c804cf3d2b88142c661d52e4f7da9
100,2,76850,76561,76561,1.003774767832186,1.003774767832186,1.0,621700,621700,621700,0.2955035788761765,0.2955035788761765,262156,624994,262156,624994,2.085423381999135,3.5567763205617666,bb78167d482a9e1663bb947945def049c2d66392c3897613ce5cb145d3a2eb19,99ed897118a3f55a2eaf0a3b76be554132f29ba367e8ff7d5e76d6cd9d2933de
100,3,57811,57811,57811,1.0,1.0,1.0,72192,72192,72192,0.01712718271224995,0.01712718271224995,8704,499494,8704,499494,1.524809444323182,2.5185558274388313,bb78167d482a9e1663bb947945def049c2d66392c3897613ce5cb145d3a2eb19,ed6f0a00afdefe28244387bb194e7c04dc98dff1ac292be0b8d876b17faa5626
100,4,49623,48347,48102,1.0263925372825615,1.0316203068479481,1.0050933433121283,1207894,1207894,1228630,0.41994706061202225,0.42488429414998313,563532,778380,575052,778380,2.6136091705411673,4.3709934167563915,bb78167d482a9e1663bb947945def049c2d66392c3897613ce5cb145d3a2eb19,17f0bc8563bb0987beebf5543be6a7017f5d81ff5e74ed05dcd02c212f610ef4
100,5,53383,48631,48041,1.0977154489934404,1.1111966861639018,1.0122811764950772,1599352,1599352,1580920,0.4153958949775739,0.42023317787299425,665156,936102,665156,917670,2.5302680674940348,3.8181909397244453,bb78167d482a9e1663bb947945def049c2d66392c3897613ce5cb145d3a2eb19,b480c0a5f57cd12f17ddd48331a1adea01c757c8abc2837e92dc0d0092c36524
